File,Event,Label,BaseGroup,IsOriginal,IsAugmented,OuterSplit
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733.mat,prostrating,0,data4733.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug1.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug2.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug3.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug4.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug5.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug6.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug7.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug8.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4733_aug9.mat,prostrating,0,data4733.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734.mat,prostrating,0,data4734.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug1.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug2.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug3.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug4.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug5.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug6.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug7.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug8.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4734_aug9.mat,prostrating,0,data4734.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735.mat,prostrating,0,data4735.mat,1,0,trainval_original
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug1.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug2.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug3.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug4.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug5.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug6.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug7.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug8.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
C:\Users\nurel\Downloads\ELLYANA FYP\Data Augmented\(11) prostrating\data4735_aug9.mat,prostrating,0,data4735.mat,0,1,trainval_augmented
